,STATION,LATITUDE,LONGITUDE
16,USC00401950,35.0781,-89.6653
59,USC00401957,35.6381,-87.0864
92,USC00402009,36.1075,-85.5033
115,USC00402108,35.5497,-89.7
98,USC00402202,36.0148,-85.1313
55,USC00402360,35.4721,-84.9957
18,USC00402388,35.6394,-84.665
5,USC00402390,35.5952,-88.1175
105,USC00402489,36.0749,-87.3959
21,USC00402680,35.9986,-89.409
35,USC00402934,36.1422,-82.4261
13,USC00402989,35.96889,-87.13639
75,USC00403074,35.1342,-86.5419
111,USC00403280,35.9417,-86.8685
39,USC00403370,36.3661,-85.6552
3,USC00403379,36.3911,-86.4823
79,USC00403420,35.6878,-83.5373
15,USC00403447,35.0761,-89.743
14,USC00403465,36.065,-86.4175
95,USC00403679,36.1056,-82.8436
12,USC00404033,35.4442,-88.7244
57,USC00404223,35.5567,-87.5414
52,USC00404417,36.0027,-88.4252
111,USC00404561,35.6213,-88.8456
7,USC00404567,35.5501,-88.717
10,USC00404568,35.7103,-88.8223
1,USC00404666,36.3471,-82.3459
81,USC00404858,36.5194,-82.5275
100,USC00404871,35.8575,-84.5278
41,USC00404946,35.8984,-83.9569
3,USC00405085,35.24222,-87.35222
50,USC00405158,35.7875,-84.2622
116,USC00405187,35.414,-86.8086
39,USC00405210,35.6502,-88.3904
17,USC00405431,35.0097,-85.3444
29,USC00405525,35.2983,-86.3631
13,USC00405595,35.51583,-86.0875
71,USC00405681,36.3444,-88.8636
111,USC00405882,35.6723,-85.781
25,USC00405956,35.1298,-89.8037
101,USC00406012,35.9327,-88.7268
70,USC00406162,35.2243,-85.8414
73,USC00406170,36.1482,-85.2649
9,USC00406180,36.10139,-87.28472
33,USC00406271,36.2067,-83.3325
20,USC00406272,36.1682,-83.4027
41,USC00406292,36.474,-81.8033
10,USC00406308,35.65583,-88.00639
26,USC00406328,35.655,-83.4411
118,USC00406371,35.9204,-86.3727
6,USC00406374,35.88028,-86.435
15,USC00406403,36.1135,-86.6781
36,USC00406435,35.7197,-86.9654
61,USC00406493,36.5516,-84.1728
21,USC00406500,35.6108,-83.4289
116,USC00406534,35.9833,-83.2008
60,USC00406619,36.213,-84.0602
23,USC00406806,36.247,-86.5631
52,USC00406829,36.5027,-84.5308
74,USC00406977,36.2872,-88.2958
20,USC00407015,35.6082,-88.12
46,USC00407184,35.5983,-85.1939
55,USC00407459,35.18417,-87.04222
40,USC00407710,35.7178,-89.4986
5,USC00407770,36.1637,-82.0952
48,USC00407834,35.836,-84.692
120,USC00407884,36.4161,-82.9838
108,USC00408108,35.1524,-88.3213
76,USC00408160,35.1647,-88.5994
56,USC00408179,35.9296,-83.5983
50,USC00408184,35.2028,-85.9172
4,USC00408238,36.1661,-86.7247
58,USC00408246,35.49222,-86.4775
43,USC00408405,35.94194,-85.78917
12,USC00408450,35.3884,-89.3717
59,USC00408522,35.9067,-85.4751
9,USC00408540,35.6763,-84.8547
72,USC00408562,36.471,-86.8415
48,USC00408868,36.465,-83.5603
55,USC00408886,35.3696,-84.2999
14,USC00408953,35.7635,-86.9321
16,USC00409065,35.6031,-83.7781
110,USC00409155,35.34528,-86.20889
5,USC00409157,35.42944,-86.19667
109,USC00409219,36.3925,-89.0317
11,USC00409431,36.06083,-86.90639
14,USC00409434,35.5392,-86.2284
12,USC00409691,35.2897,-85.4736
14,USC00409709,36.4511,-86.6455
26,USC00409800,35.1615,-86.0315
61,USC00409866,35.8375,-86.0894
64,USC00410012,33.8338,-101.8436
9,USC00410013,32.3418,-99.6526
17,USC00410040,30.3519,-101.2519
72,USC00410174,30.3763,-103.66
6,USC00410176,30.3703,-103.7808
20,USC00410202,32.4644,-97.183
14,USC00410206,33.3866,-97.7163
50,USC00410225,29.4608,-101.0286
44,USC00410246,30.7579,-97.8615
5,USC00410250,32.3123,-102.5606
72,USC00410271,33.4413,-98.3688
22,USC00410297,31.8411,-97.2113
63,USC00410337,32.7572,-97.0736
9,USC00410345,26.8338,-97.7077
94,USC00410394,33.1524,-100.2333
62,USC00410404,32.1633,-95.83
56,USC00410408,33.1244,-94.1661
6,USC00410431,30.2247,-97.7327
8,USC00410433,30.4144,-97.7664
50,USC00410436,28.389,-96.8388
14,USC00410443,33.6247,-94.8075
66,USC00410482,30.8878,-102.3008
104,USC00410493,31.7413,-99.9763
2,USC00410510,30.1196,-98.7868
48,USC00410518,32.263,-96.6369
50,USC00410586,29.9142,-94.9908
99,USC00410611,30.0969,-94.0997
50,USC00410613,30.0688,-94.2927
108,USC00410639,28.4575,-97.7061
44,USC00410690,27.5969,-98.4162
61,USC00410691,32.6475,-97.4439
47,USC00410738,30.7625,-98.0213
41,USC00410779,31.2001,-101.4626
5,USC00410784,32.2683,-101.4858
115,USC00410902,29.7986,-98.7353
99,USC00410923,33.6402,-96.1661
12,USC00410926,33.8186,-97.7336
57,USC00410944,36.4533,-100.5394
62,USC00410958,35.6364,-101.4542
82,USC00410984,33.5511,-97.8472
36,USC00411000,35.5302,-102.2563
89,USC00411007,29.3168,-100.4145
29,USC00411013,29.6101,-100.452
75,USC00411017,31.1444,-99.3491
61,USC00411033,35.6201,-103.0071
74,USC00411042,32.75,-98.9016
49,USC00411045,31.1588,-96.6825
113,USC00411048,30.1591,-96.3972
96,USC00411063,33.2063,-97.7761
61,USC00411128,33.19083,-102.26806
100,USC00411138,31.73831,-98.94545
3,USC00411148,27.4392,-98.8358
63,USC00411215,29.7382,-98.4521
48,USC00411239,31.99171,-99.22031
26,USC00411246,32.5066,-97.3444
96,USC00411250,30.7587,-98.2339
12,USC00411267,35.1866,-102.0797
32,USC00411337,28.4657,-98.3539
12,USC00411395,29.8948,-99.1045
10,USC00411407,36.0244,-100.4197
45,USC00411429,29.8607,-98.1959
87,USC00411430,34.9805,-101.9263
10,USC00411433,29.946,-98.3967
6,USC00411434,29.9111,-98.3713
80,USC00411486,28.4895,-99.8734
60,USC00411500,32.1615,-94.3398
71,USC00411578,31.8075,-94.1642
76,USC00411596,31.258,-95.9744
17,USC00411671,29.3091,-97.4062
18,USC00411694,34.43861,-100.21833
65,USC00411715,29.2703,-103.3003
30,USC00411720,28.4675,-98.2525
101,USC00411800,32.3138,-97.4061
12,USC00411880,28.71556,-97.17417
69,USC00411911,29.699,-96.573
21,USC00411920,29.9615,-98.8945
5,USC00411968,33.3191,-95.6038
46,USC00411970,33.3744,-95.6933
28,USC00411990,31.1602,-97.9563
11,USC00412011,27.7793,-97.5055
12,USC00412013,27.6606,-97.3983
110,USC00412019,32.1225,-96.4866
44,USC00412082,31.4072,-102.3577
5,USC00412084,31.67278,-102.41333
15,USC00412088,31.5333,-97.4525
58,USC00412096,32.5286,-97.6188
118,USC00412121,33.6516,-101.245
18,USC00412125,28.5978,-98.5547
82,USC00412142,33.9899,-99.7304
104,USC00412173,29.0893,-97.3432
52,USC00412206,30.021,-95.7069
66,USC00412225,32.9202,-94.7225
6,USC00412238,36.0605,-102.521
112,USC00412266,29.0567,-96.2319
57,USC00412282,36.4438,-100.3318
43,USC00412295,30.8014,-97.2689
55,USC00412334,33.2733,-97.5769
53,USC00412352,33.4797,-94.6175
33,USC00412354,31.877,-105.237
97,USC00412404,33.1991,-97.1049
21,USC00412408,32.9619,-102.8219
108,USC00412444,31.8613,-95.262
4,USC00412446,32.7056,-94.7888
68,USC00412462,30.35576,-96.82893
52,USC00412464,34.58583,-102.31194
31,USC00412585,30.2195,-97.9879
57,USC00412617,35.8731,-101.9725
41,USC00412621,33.8094,-100.5169
57,USC00412741,31.2208,-99.8494
39,USC00412786,29.2,-96.2654
11,USC00412809,30.8694,-100.5994
52,USC00412820,30.36425,-97.36997
33,USC00412824,28.4747,-100.2147
85,USC00412906,27.9774,-99.3847
4,USC00412950,27.0267,-98.9808
50,USC00413060,26.558,-99.1372
62,USC00413065,28.9613,-98.1102
62,USC00413133,32.5338,-96.6608
71,USC00413156,29.9745,-98.267
106,USC00413183,29.634,-97.0645
7,USC00413195,34.2319,-100.9561
52,USC00413196,34.2675,-100.9336
44,USC00413199,30.8394,-97.7927
86,USC00413201,29.1333,-98.1629
68,USC00413214,33.9849,-101.3338
56,USC00413215,33.8761,-101.2463
71,USC00413225,36.4327,-100.1369
67,USC00413247,33.4661,-97.5797
22,USC00413257,30.82728,-100.11023
86,USC00413262,30.5996,-103.887
15,USC00413265,32.9263,-99.2343
35,USC00413266,31.18528,-105.74139
59,USC00413280,30.9071,-102.9153
20,USC00413285,32.8338,-97.2975
9,USC00413289,32.8472,-97.4761
4,USC00413290,32.7341,-97.3677
3,USC00413291,30.5599,-102.3654
89,USC00413329,30.2391,-98.9088
80,USC00413340,28.9845,-95.3809
45,USC00413341,27.8722,-98.6176
73,USC00413368,34.64,-102.72306
47,USC00413370,33.1924,-96.793
27,USC00413420,33.6461,-97.0591
82,USC00413485,31.4144,-97.7019
33,USC00413507,30.6763,-97.7208
90,USC00413508,28.3063,-98.1222
71,USC00413525,30.1872,-96.8594
7,USC00413568,36.009,-100.2692
13,USC00413579,31.8772,-99.6291
62,USC00413605,30.3481,-98.6861
76,USC00413614,31.4405,-98.5902
73,USC00413622,29.4744,-97.4481
17,USC00413624,29.4359,-97.5177
33,USC00413686,30.7188,-97.3211
76,USC00413691,32.9506,-97.0553
70,USC00413787,36.2631,-101.4051
55,USC00413828,33.62667,-100.33694
117,USC00413873,29.4705,-96.9397
17,USC00413877,32.5111,-94.5889
90,USC00413943,26.2027,-97.6727
51,USC00413972,34.3697,-102.1175
9,USC00413979,35.8783,-102.3849
103,USC00413992,33.15794,-99.74544
52,USC00414020,32.5781,-95.2034
104,USC00414081,32.1809,-94.7963
78,USC00414098,34.8172,-102.4002
56,USC00414140,36.1162,-100.0238
101,USC00414182,32.0161,-97.1094
88,USC00414254,29.3365,-99.1386
84,USC00414257,33.5841,-95.8994
61,USC00414325,29.66,-95.6275
62,USC00414327,29.8732,-95.5274
24,USC00414333,29.4718,-95.0832
22,USC00414375,30.06297,-99.50487
106,USC00414382,30.7065,-95.5421
49,USC00414402,30.2533,-98.5711
22,USC00414458,30.0933,-99.2449
23,USC00414505,32.1597,-97.1422
51,USC00414570,33.25426,-100.57305
60,USC00414575,29.7663,-97.3163
87,USC00414577,32.7692,-94.3591
24,USC00414597,32.6405,-96.9747
87,USC00414670,30.4452,-99.8044
11,USC00414679,33.0805,-97.2966
51,USC00414704,29.8024,-95.8196
17,USC00414757,29.964,-98.5292
23,USC00414770,31.0157,-104.1108
8,USC00414775,31.8409,-103.0889
41,USC00414782,30.074,-99.1095
22,USC00414792,31.0658,-97.6919
16,USC00414805,29.6834,-97.7671
68,USC00414810,27.5311,-97.8497
23,USC00414878,30.375,-94.2994
17,USC00414911,26.3233,-98.3233
78,USC00414920,28.9838,-99.8684
33,USC00414950,29.2694,-103.7575
40,USC00414960,32.2262,-99.8173
21,USC00414967,33.06417,-101.04889
5,USC00414968,29.4588,-103.4994
26,USC00414976,32.8241,-95.5275
20,USC00414980,32.8522,-95.8863
42,USC00414982,33.7542,-99.1442
94,USC00415013,32.7228,-101.9456
54,USC00415048,29.8097,-101.5604
48,USC00415060,27.5684,-99.4982
20,USC00415113,29.7393,-99.7612
10,USC00415120,32.082,-101.4842
70,USC00415183,33.5501,-102.3758
36,USC00415192,33.0694,-97.0094
53,USC00415193,30.4065,-97.0134
106,USC00415196,30.0591,-94.7949
2,USC00415221,32.5401,-95.3761
60,USC00415229,33.0161,-94.3674
47,USC00415265,33.8692,-102.2592
112,USC00415272,30.7426,-98.6543
18,USC00415285,29.8569,-97.6958
10,USC00415303,28.1569,-98.5141
10,USC00415312,30.713,-99.568
103,USC00415341,32.4725,-94.7172
13,USC00415344,32.5183,-94.7188
13,USC00415369,28.4477,-99.0655
3,USC00415409,33.52806,-101.87611
56,USC00415410,33.6897,-101.8219
111,USC00415429,29.6755,-97.6577
20,USC00415435,30.2502,-94.1786
75,USC00415477,30.9392,-95.9204
58,USC00415579,30.1926,-103.2716
100,USC00415618,32.48919,-94.32883
54,USC00415650,30.74778,-99.23056
60,USC00415658,34.025,-100.8117
50,USC00415661,28.0372,-97.8725
55,USC00415667,33.3322,-94.3436
5,USC00415695,32.3116,-97.0161
76,USC00415707,31.1331,-102.2218
42,USC00415742,29.8099,-99.2498
86,USC00415821,34.72611,-100.53722
92,USC00415822,30.9044,-99.7863
2,USC00415861,31.4363,-100.878
17,USC00415897,32.4841,-96.9941
51,USC00415954,32.635,-95.4822
5,USC00415989,35.6251,-100.4464
52,USC00416024,30.3907,-95.697
65,USC00416074,33.7187,-102.75866
78,USC00416104,30.7053,-104.0232
88,USC00416108,33.1688,-95.0055
46,USC00416119,33.1963,-95.2236
67,USC00416130,33.6563,-97.3769
88,USC00416135,34.21917,-102.73278
35,USC00416137,33.95444,-102.77833
5,USC00416147,33.45,-99.63639
41,USC00416177,31.6163,-94.643
50,USC00416210,31.9611,-96.688
32,USC00416270,33.4547,-94.4088
5,USC00416273,29.7047,-98.0288
21,USC00416335,31.9747,-95.138
48,USC00416367,31.108,-98.3794
85,USC00416368,29.2827,-97.7675
55,USC00416433,34.2605,-100.6013
27,USC00416448,29.8648,-98.6582
53,USC00416477,36.1013,-100.5894
8,USC00416506,31.8367,-102.3586
50,USC00416644,34.1798,-102.1355
29,USC00416680,30.2263,-93.7394
9,USC00416733,30.4266,-101.0366
58,USC00416740,34.00667,-100.29889
38,USC00416742,33.8084,-100.298
15,USC00416745,33.8758,-100.383
50,USC00416776,35.5544,-100.9736
80,USC00416785,35.3513,-101.3897
58,USC00416792,29.3273,-103.2062
105,USC00416794,33.6744,-95.5586
97,USC00416879,28.8888,-99.0897
6,USC00416893,31.3782,-103.633
88,USC00416950,36.3897,-100.8238
30,USC00416952,36.1016,-100.7394
62,USC00416953,36.4407,-100.996
24,USC00416959,29.6602,-103.1736
36,USC00417040,31.2447,-93.9657
28,USC00417060,33.5992,-100.5319
58,USC00417074,33.18694,-102.82806
106,USC00417079,34.1891,-101.7023
15,USC00417081,34.1981,-101.746
22,USC00417111,28.9605,-98.4772
52,USC00417140,28.6575,-96.5553
26,USC00417170,27.8381,-97.0593
39,USC00417172,29.9044,-93.9708
2,USC00417176,27.6998,-97.158
53,USC00417184,26.5577,-97.4263
97,USC00417206,33.1985,-101.3745
67,USC00417215,29.028,-98.5686
8,USC00417243,30.5768,-98.8766
49,USC00417300,31.9633,-98.4941
101,USC00417327,32.36644,-99.19245
65,USC00417388,32.2619,-97.7063
54,USC00417480,31.2175,-98.5833
21,USC00417530,28.2939,-97.3297
55,USC00417588,32.9963,-96.7427
95,USC00417622,26.3769,-98.8116
6,USC00417624,29.1852,-102.9623
73,USC00417628,29.4416,-98.8801
63,USC00417659,33.005,-97.233
4,USC00417663,33.89833,-100.86028
20,USC00417717,29.6879,-100.4216
79,USC00417743,32.44807,-100.52632
62,USC00417773,32.4611,-96.4494
105,USC00417836,28.8297,-97.7133
69,USC00417841,31.8093,-95.1428
97,USC00417873,29.3282,-99.4653
45,USC00417936,31.0619,-94.1011
11,USC00417944,31.37083,-100.49432
90,USC00417983,29.8832,-97.9494
14,USC00417994,31.2841,-98.7588
21,USC00418040,35.7048,-101.5492
7,USC00418046,31.59061,-99.22579
22,USC00418059,26.2655,-97.8713
92,USC00418081,27.2169,-97.6955
62,USC00418126,29.6825,-96.8563
18,USC00418139,33.6633,-98.4704
22,USC00418187,29.552,-97.9704
84,USC00418201,32.7131,-102.6596
81,USC00418221,33.6324,-99.2897
8,USC00418232,33.6877,-101.9854
46,USC00418236,35.215,-100.2502
104,USC00418274,33.7033,-96.6419
70,USC00418323,34.47222,-101.30056
38,USC00418326,31.955,-99.5438
61,USC00418373,33.4368,-101.6473
88,USC00418415,30.0093,-97.1644
44,USC00418446,30.3368,-96.5402
14,USC00418487,26.0815,-97.1034
40,USC00418519,29.2728,-96.6858
44,USC00418531,30.48128,-98.16066
55,USC00418544,29.8652,-98.3796
77,USC00418566,33.47917,-100.87611
81,USC00418583,32.94035,-99.80357
74,USC00418630,31.8347,-100.9827
47,USC00418646,31.0372,-97.5283
36,USC00418658,29.3258,-97.9752
80,USC00418692,36.4415,-102.0776
60,USC00418696,32.6591,-98.4677
96,USC00418743,33.148,-95.6269
78,USC00418818,33.1713,-101.798
15,USC00418862,30.5844,-97.4156
48,USC00418863,30.973,-98.9433
45,USC00418877,30.4332,-98.8097
8,USC00418924,29.3485,-103.595
47,USC00418942,33.4368,-94.0773
10,USC00418964,36.3785,-103.0244
51,USC00418996,29.4821,-95.6314
45,USC00419001,30.6146,-97.2085
57,USC00419004,31.3916,-96.5655
33,USC00419088,31.40278,-106.05806
32,USC00419099,30.8837,-98.4707
58,USC00419125,33.4311,-96.3397
44,USC00419163,33.757,-99.8618
65,USC00419175,34.5474,-101.7614
48,USC00419191,34.39556,-100.89722
30,USC00419207,32.3066,-95.2969
5,USC00419261,29.6159,-99.5598
6,USC00419274,30.6685,-104.821
58,USC00419295,31.0417,-104.8372
18,USC00419312,29.8453,-99.5519
21,USC00419313,29.8075,-99.5763
68,USC00419346,34.15167,-99.3255
13,USC00419361,28.8608,-97.0181
14,USC00419367,28.8439,-96.9214
12,USC00419380,34.6521,-101.497
48,USC00419417,31.6003,-97.2169
52,USC00419480,30.58333,-94.4
61,USC00419491,30.3237,-96.1594
47,USC00419501,31.8136,-100.6286
45,USC00419504,30.9297,-98.022
107,USC00419532,32.7483,-97.77
45,USC00419559,28.1136,-97.4177
60,USC00419565,34.8422,-100.2102
23,USC00419593,31.8112,-97.0796
5,USC00419605,29.1378,-95.6252
3,USC00419620,29.5102,-103.4344
18,USC00419711,33.45611,-101.0925
65,USC00419715,31.8611,-97.375
21,USC00419754,30.5347,-94.4455
91,USC00419800,32.7019,-96.015
29,USC00419815,30.0016,-98.1048
44,USC00419847,32.0444,-100.1078
24,USC00419893,33.01784,-99.05402
79,USC00419952,29.2738,-97.1555
88,USC00420061,40.4644,-111.7708
36,USC00420072,40.5905,-111.6369
96,USC00420086,37.4402,-112.4819
35,USC00420336,38.6163,-109.6191
13,USC00420487,41.9583,-111.3923
62,USC00420527,38.268,-112.4813
19,USC00420688,37.0769,-111.6638
74,USC00420730,38.7076,-112.9539
103,USC00420738,37.613,-109.4847
84,USC00420788,37.2824,-109.5575
41,USC00420819,40.891,-111.8504
60,USC00420849,37.905,-111.42
34,USC00420928,41.5239,-112.0436
50,USC00421008,37.64051,-112.1701
37,USC00421020,37.53,-110.7203
76,USC00421144,39.8997,-113.7128
47,USC00421163,38.46,-109.8213
47,USC00421168,38.1678,-109.7597
48,USC00421171,38.2917,-111.2622
84,USC00421214,39.2077,-111.0125
0,USC00421240,38.6225,-109.3916
13,USC00421259,37.7083,-113.1438
25,USC00421260,37.6563,-112.9919
55,USC00421308,37.7158,-109.0827
57,USC00421446,40.8397,-111.8313
76,USC00421759,40.6189,-111.7836
32,USC00421918,41.8328,-112.0558
76,USC00422057,40.4044,-111.5289
112,USC00422101,39.2872,-112.6519
102,USC00422253,40.1703,-110.3978
75,USC00422385,40.96554,-111.4336
55,USC00422558,37.5764,-113.715
63,USC00422578,39.3583,-111.5991
84,USC00422592,37.7686,-111.5977
41,USC00422607,39.1077,-113.9533
62,USC00422798,39.0875,-111.1325
113,USC00422828,38.9664,-112.3279
85,USC00422996,40.2841,-109.8611
21,USC00423012,38.5777,-112.3347
7,USC00423254,38.5777,-110.7077
55,USC00423348,40.602,-112.5076
34,USC00423600,38.2553,-110.18
72,USC00423776,37.6521,-112.4361
50,USC00424100,37.3858,-109.075
80,USC00424174,40.0379,-113.9885
0,USC00424322,40.8835,-109.1802
73,USC00424342,40.361,-109.3463
47,USC00424467,40.6438,-111.2822
84,USC00424508,37.02872,-112.53606
36,USC00424755,37.5141,-111.9883
110,USC00424856,41.825,-111.3208
60,USC00424968,37.2009,-113.2685
114,USC00425065,39.5608,-111.8652
24,USC00425138,39.7268,-112.3069
54,USC00425182,41.735,-111.8564
117,USC00425186,41.7456,-111.8033
42,USC00425194,41.6661,-111.8913
48,USC00425377,40.99,-109.7258
111,USC00425402,39.25826,-111.6307
65,USC00425582,37.1497,-109.8675
110,USC00425733,38.5744,-109.5458
4,USC00425807,37.8676,-109.3513
7,USC00425815,40.5616,-110.4922
65,USC00425892,40.74853,-111.72323
47,USC00426053,37.6094,-109.9772
75,USC00426135,39.7121,-111.8319
65,USC00426181,37.4637,-113.2896
20,USC00426340,39.808,-110.2569
96,USC00426357,39.3758,-112.3341
5,USC00426405,41.24583,-111.93694
56,USC00426568,40.1345,-109.6435
70,USC00426601,37.8156,-112.4386
63,USC00426708,39.6309,-113.8858
73,USC00426869,41.25767,-111.83772
21,USC00426938,41.87402,-112.1487
46,USC00427064,40.2458,-111.6508
27,USC00427165,41.6627,-111.1861
99,USC00427271,41.9063,-111.81
61,USC00427395,40.2878,-109.9586
21,USC00427408,41.8187,-113.4134
107,USC00427516,37.119,-113.6068
87,USC00427686,39.9578,-111.7794
37,USC00427724,39.7858,-111.1189
25,USC00427729,39.6842,-111.2055
68,USC00427846,40.6008,-111.5842
103,USC00428119,40.0797,-111.6044
40,USC00428456,37.8008,-112.9328
5,USC00428476,39.5512,-110.3897
54,USC00428733,40.4447,-111.7075
117,USC00428771,40.5352,-112.3218
33,USC00428828,41.9153,-111.9127
78,USC00428973,40.3603,-111.8972
12,USC00428978,41.0498,-112.9367
0,USC00429045,37.2681,-109.9272
96,USC00429111,40.4402,-109.5355
40,USC00429133,40.09595,-112.4357
56,USC00429165,40.7908,-111.4077
43,USC00429346,41.1091,-111.9125
30,USC00429368,39.5447,-110.6861
2,USC00429383,40.7294,-114.0382
89,USC00429595,41.525,-111.1494
94,USC00429717,37.2091,-112.9814
4,USC00430193,45.00583,-71.69028
61,USC00431433,43.7063,-72.9618
9,USC00431565,44.0069,-72.3194
104,USC00431580,43.9573,-73.2106
13,USC00432773,44.9096,-72.8137
55,USC00433341,44.4112,-71.7186
25,USC00434120,44.8128,-71.8902
14,USC00434261,44.5843,-72.787
3,USC00434290,44.658,-72.6786
2,USC00434749,43.3923,-72.6791
11,USC00435273,44.2553,-72.6006
58,USC00435416,44.5248,-72.8154
75,USC00435542,44.949,-72.1912
5,USC00435768,43.6027,-72.3621
8,USC00435982,43.3392,-72.5056
14,USC00436391,44.2763,-72.4154
77,USC00436893,43.8578,-72.8044
90,USC00436995,43.62528,-72.97806
116,USC00437054,44.42,-72.0194
46,USC00437607,44.6264,-73.303
29,USC00437612,44.0725,-72.9736
8,USC00438169,44.6122,-72.0481
13,USC00438172,44.6649,-72.0232
52,USC00438556,43.7917,-72.2578
3,USC00438640,44.1756,-72.7961
6,USC00438652,44.5027,-72.2204
101,USC00439984,43.6303,-72.5072
43,USC00440021,36.6687,-81.9646
11,USC00440079,36.94,-77.8981
58,USC00440166,37.1122,-79.2751
63,USC00440243,37.3261,-78.8274
83,USC00440327,37.75,-77.4833
51,USC00440385,36.662,-75.9115
12,USC00440561,37.3788,-79.5588
26,USC00440735,36.8567,-82.7998
60,USC00440766,37.2039,-80.4144
64,USC00440993,37.7091,-78.2885
49,USC00441082,37.0679,-78.9517
63,USC00441136,37.5083,-78.5333
48,USC00441159,37.7268,-79.3629
118,USC00441209,37.0908,-81.33639
40,USC00441322,37.0375,-77.9462
83,USC00441593,38.0329,-78.5226
57,USC00441606,36.7775,-78.4756
87,USC00441614,36.8224,-79.4104
20,USC00441692,37.1278,-80.4033
22,USC00441825,37.1453,-82.4911
60,USC00441955,37.2819,-78.9591
60,USC00441999,37.08169,-80.13486
54,USC00442009,38.2022,-77.3747
46,USC00442044,37.81112,-79.98822
36,USC00442142,37.6664,-77.8769
118,USC00442208,38.4547,-78.9352
7,USC00442400,37.1122,-77.2017
72,USC00442790,36.6983,-77.5597
84,USC00442941,37.3263,-78.3864
17,USC00443204,38.2875,-77.4507
20,USC00443229,38.9038,-78.1821
10,USC00443272,36.65452,-80.91732
34,USC00443310,37.9458,-79.9542
48,USC00443375,37.61838,-79.43575
52,USC00443640,37.2822,-82.0894
24,USC00444039,37.5443,-79.403
79,USC00444044,36.683,-76.7684
90,USC00444101,37.2992,-77.2775
109,USC00444128,37.99951,-79.83227
62,USC00444148,37.12587,-79.5251
64,USC00444414,36.6002,-78.3011
27,USC00444568,37.0179,-78.48
26,USC00444777,36.9028,-82.0384
119,USC00444876,37.7767,-79.4385
102,USC00444909,39.14216,-77.70939
93,USC00445050,38.0421,-78.0061
